Система автоматизации,AS
Абонент,ГПА-32
Ретросистема,Текущий
Дата,28.09.24
Время,19:30:43
Длительность архива (сек),25200.00
Время предыстории (сек),25200.00
Шаг дискретизации (сек),1.00

Время,"Частота вращения ротора СТ (1), об/мин","Давление газа на входе Км, Р Гвх.Км, МПа","Давление газа на выходе Км, Рг.вых.Км, МПа","Положение крана  № 6р (АПРК), %","Температура газа на входе Км, ТГ.вх.Км, °С","Температура газа на выходе Км, ТГ.вых.Км, °С","Виброперемещение ротора Км в передней опоре, гор. сост. (размах), мкм","Виброперемещение ротора Км в передней опоре, верт. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре гор. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре верт. сост. (размах), мкм","Осевой сдвиг ротора К, мм","Перепад давления  на конфузоре,  DРКонф, кПа","Расчетная степень сжатия Км,"
-21271.88,,,,,21.5906,72.9960,,,,,,,
-21270.88,,,,,21.5906,72.9960,,,,,,,
-21269.88,,,,,21.5906,72.9960,,,,,,,
-21268.88,,,,,21.5906,72.9960,,,,,,,
-21267.88,,,,,21.5906,72.9960,,,,,,,
-21266.88,,,,,21.5906,72.9960,,,,,,,
-21265.88,,,,,21.5906,72.9960,,,,,,,
-21264.88,,,,,21.5906,72.9960,,,,,,,
-21263.88,,,,,21.5906,72.9960,,,,,,,
-21262.88,,,,,21.5906,72.9960,,,,,,,
-21261.88,,,,,21.5906,72.9960,,,,,,,
-21260.88,,,,,21.5906,72.9960,,,,,,,
-21259.88,,,,,21.5906,72.9960,,,,,,,
-21258.88,,,,,21.5906,72.9960,,,,,,,
-21257.88,,,,,21.5906,72.9960,,,,,,,
-21256.88,,,,,21.5906,72.9960,,,,,,,
-21255.88,,,,,21.5906,72.9960,,,,,,,
-21254.88,,,,,21.5906,72.9960,,,,,,,
-21253.88,,,,,21.5906,72.9960,,,,,,,
-21252.88,,,,,21.5906,72.9960,,,,,,,
-21251.88,,,,,21.5906,72.9960,,,,,,,
-21250.88,,,,,21.5906,72.9960,,,,,,,
-21249.88,,,,,21.5906,72.9960,,,,,,,
-21248.88,,,,,21.5906,72.9960,,,,,,,
-21247.88,,,,,21.5906,72.9960,,,,,,,
-21246.88,,,,,21.5906,72.9960,,,,,,,
-21245.88,,,,,21.5906,72.9960,,,,,,,
-21244.88,,,,,21.5906,72.9960,,,,,,,
-21243.88,,,,,21.5906,72.9960,,,,,,,
-21242.88,,,,,21.5906,72.9960,,,,,,,
-21241.88,,,,,21.5906,72.9960,,,,,,,
-21240.88,,,,,21.5906,72.9960,,,,,,,
-21239.88,,,,,21.5906,72.9960,,,,,,,
-21238.88,,,,,21.5906,72.9960,,,,,,,
-21237.88,,,,,21.5906,72.9960,,,,,,,
-21236.88,,,,,21.5906,72.9960,,,,,,,
-21235.88,,,,,21.5906,72.9960,,,,,,,
-21234.88,,,,,21.5906,72.9960,,,,,,,
-21233.88,,,,,21.5906,72.9960,,,,,,,
-21232.88,,,,,21.5906,72.9960,,,,,,,
-21231.88,,,,,21.5906,72.9960,,,,,,,
-21230.88,,,,,21.5906,72.9960,,,,,,,
-21229.88,,,,,21.5906,72.9960,,,,,,,
-21228.88,,,,,21.5906,72.9960,,,,,,,
-21227.88,,,,,21.5906,72.9960,,,,,,,
-21226.88,,,,,21.5906,72.9960,,,,,,,
-21225.88,,,,,21.5906,72.9960,,,,,,,
-21224.88,,,,,21.5906,72.9960,,,,,,,
-21223.88,,,,,21.5906,72.9960,,,,,,,
-21222.88,,,,,21.5906,72.9960,,,,,,,
-21221.88,,,,,21.5906,72.9960,,,,,,,
-21220.88,,,,,21.5906,72.9960,,,,,,,
-21219.88,,,,,21.5906,72.9960,,,,,,,
-21218.88,,,,,21.5906,72.9960,,,,,,,
-21217.88,,,,,21.5906,72.9960,,,,,,,
-21216.88,,,,,21.5906,72.9960,,,,,,,
-21215.88,,,,,21.5906,72.9960,,,,,,,
-21214.88,,,,,21.5906,72.9960,,,,,,,
-21213.88,,,,,21.5906,72.9960,,,,,,,
-21212.88,,,,,21.5906,72.9960,,,,,,,
-21211.88,,,,,21.5906,72.9960,,,,,,,
-21210.88,,,,,21.5906,72.9960,,,,,,,
-21209.88,,,,,21.5906,72.9960,,,,,,,
-21208.88,,,,,21.5906,72.9960,,,,,,,
-21207.88,,,,,21.5906,72.9960,,,,,,,
-21206.88,,,,,21.5906,72.9960,,,,,,,
-21205.88,,,,,21.5906,72.9960,,,,,,,
-21204.88,,,,,21.5906,72.9960,,,,,,,
-21203.88,,,,,21.5906,72.9960,,,,,,,
-21202.88,,,,,21.5906,72.9960,,,,,,,
-21201.88,,,,,21.5906,72.9960,,,,,,,
-21200.88,,,,,21.5906,72.9960,,,,,,,
-21199.88,,,,,21.5906,72.9960,,,,,,,
-21198.88,,,,,21.5906,72.9960,,,,,,,
-21197.88,,,,,21.5906,72.9960,,,,,,,
-21196.88,,,,,21.5906,72.9960,,,,,,,
-21195.88,,,,,21.5906,72.9960,,,,,,,
-21194.88,,,,,21.5906,72.9960,,,,,,,
-21193.88,,,,,21.5906,72.9960,,,,,,,
-21192.88,,,,,21.5906,72.9960,,,,,,,
-21191.88,,,,,21.5906,72.9960,,,,,,,
-21190.88,,,,,21.5906,72.9960,,,,,,,
-21189.88,,,,,21.5906,72.9960,,,,,,,
-21188.88,,,,,21.5906,72.9960,,,,,,,
-21187.88,,,,,21.5906,72.9960,,,,,,,
-21186.88,,,,,21.5906,72.9960,,,,,,,
-21185.88,,,,,21.5906,72.9960,,,,,,,
-21184.88,,,,,21.5906,72.9960,,,,,,,
-21183.88,,,,,21.5906,72.9960,,,,,,,
-21182.88,,,,,21.5906,72.9960,,,,,,,
-21181.88,,,,,21.5906,72.9960,,,,,,,
-21180.88,,,,,21.5906,72.9960,,,,,,,
-21179.88,,,,,21.5906,72.9960,,,,,,,
-21178.88,,,,,21.5906,72.9960,,,,,,,
-21177.88,,,,,21.5906,72.9960,,,,,,,
-21176.88,,,,,21.5906,72.9960,,,,,,,
-21175.88,,,,,21.5906,72.9960,,,,,,,
-21174.88,,,,,21.5906,72.9960,,,,,,,
-21173.88,,,,,21.5906,72.9960,,,,,,,
-21172.88,,,,,21.5906,72.9960,,,,,,,
-21171.88,,,,,21.5906,72.9960,,,,,,,
-21170.88,,,,,21.5906,72.9960,,,,,,,
-21169.88,,,,,21.5906,72.9960,,,,,,,
-21168.88,,,,,21.5906,72.9960,,,,,,,
-21167.88,,,,,21.5906,72.9960,,,,,,,
-21166.88,,,,,21.5906,72.9960,,,,,,,
-21165.88,,,,,21.5906,72.9960,,,,,,,
-21164.88,,,,,21.5906,72.9960,,,,,,,
-21163.88,,,,,21.5906,72.9960,,,,,,,
-21162.88,,,,,21.5906,72.9960,,,,,,,
-21161.88,,,,,21.5906,72.9960,,,,,,,
-21160.88,,,,,21.5906,72.9960,,,,,,,
-21159.88,,,,,21.5906,72.9960,,,,,,,
-21158.88,,,,,21.5906,72.9960,,,,,,,
-21157.88,,,,,21.5906,72.9960,,,,,,,
-21156.88,,,,,21.5906,72.9960,,,,,,,
-21155.88,,,,,21.5906,72.9960,,,,,,,
-21154.88,,,,,21.5906,72.9960,,,,,,,
-21153.88,,,,,21.5906,72.9960,,,,,,,
-21152.88,,,,,21.5906,72.9960,,,,,,,
-21151.88,,,,,21.5906,72.9960,,,,,,,
-21150.88,,,,,21.5906,72.9960,,,,,,,
-21149.88,,,,,21.5906,72.9960,,,,,,,
-21148.88,,,,,21.5906,72.9960,,,,,,,
-21147.88,,,,,21.5906,72.9960,,,,,,,
-21146.88,,,,,21.5906,72.9960,,,,,,,
-21145.88,,,,,21.5906,72.9960,,,,,,,
-21144.88,,,,,21.5906,72.9960,,,,,,,
-21143.88,,,,,21.5906,72.9960,,,,,,,
-21142.88,,,,,21.5906,72.9960,,,,,,,
-21141.88,,,,,21.5906,72.9960,,,,,,,
-21140.88,,,,,21.5906,72.9960,,,,,,,
-21139.88,,,,,21.5906,72.9960,,,,,,,
-21138.88,,,,,21.5906,72.9960,,,,,,,
-21137.88,,,,,21.5906,72.9960,,,,,,,
-21136.88,,,,,21.5906,72.9960,,,,,,,
-21135.88,,,,,21.5906,72.9960,,,,,,,
-21134.88,,,,,21.5906,72.9960,,,,,,,
-21133.88,,,,,21.5906,72.9960,,,,,,,
-21132.88,,,,,21.5906,72.9960,,,,,,,
-21131.88,,,,,21.5906,72.9960,,,,,,,
-21130.88,,,,,21.5906,72.9960,,,,,,,
-21129.88,,,,,21.5906,72.9960,,,,,,,
-21128.88,,,,,21.5906,72.9960,,,,,,,
-21127.88,,,,,21.5906,72.9960,,,,,,,
-21126.88,,,,,21.5906,72.9960,,,,,,,
-21125.88,,,,,21.5906,72.9960,,,,,,,
-21124.88,,,,,21.5906,72.9960,,,,,,,
-21123.88,,,,,21.5906,72.9960,,,,,,,
-21122.88,,,,,21.5906,72.9960,,,,,,,
-21121.88,,,,,21.5906,72.9960,,,,,,,
-21120.88,,,,,21.5906,72.9960,,,,,,,
-21119.88,,,,,21.5906,72.9960,,,,,,,
-21118.88,,,,,21.5906,72.9960,,,,,,,
-21117.88,,,,,21.5906,72.9960,,,,,,,
-21116.88,,,,,21.5906,72.9960,,,,,,,
-21115.88,,,,,21.5906,72.9960,,,,,,,
-21114.88,,,,,21.5906,72.9960,,,,,,,
-21113.88,,,,,21.5906,72.9960,,,,,,,
-21112.88,,,,,21.5906,72.9960,,,,,,,
-21111.88,,,,,21.5906,72.9960,,,,,,,
-21110.88,,,,,21.5906,72.9960,,,,,,,
-21109.88,,,,,21.5906,72.9960,,,,,,,
-21108.88,,,,,21.5906,72.9960,,,,,,,
-21107.88,,,,,21.5906,72.9960,,,,,,,
-21106.88,,,,,21.5906,72.9960,,,,,,,
-21105.88,,,,,21.5906,72.9960,,,,,,,
-21104.88,,,,,21.5906,72.9960,,,,,,,
-21103.88,,,,,21.5906,72.9960,,,,,,,
-21102.88,,,,,21.5906,72.9960,,,,,,,
-21101.88,,,,,21.5906,72.9960,,,,,,,
-21100.88,,,,,21.5906,72.9960,,,,,,,
-21099.88,,,,,21.5906,72.9960,,,,,,,
-21098.88,,,,,21.5906,72.9960,,,,,,,
-21097.88,,,,,21.5906,72.9960,,,,,,,
-21096.88,,,,,21.5906,72.9960,,,,,,,
-21095.88,,,,,21.5906,72.9960,,,,,,,
-21094.88,,,,,21.5906,72.9960,,,,,,,
-21093.88,,,,,21.5906,72.9960,,,,,,,
-21092.88,,,,,21.5906,72.9960,,,,,,,
-21091.88,,,,,21.5906,72.9960,,,,,,,
-21090.88,,,,,21.5906,72.9960,,,,,,,
-21089.88,,,,,21.5906,72.9960,,,,,,,
-21088.88,,,,,21.5906,72.9960,,,,,,,
-21087.88,,,,,21.5906,72.9960,,,,,,,
-21086.88,,,,,21.5906,72.9960,,,,,,,
-21085.88,,,,,21.5906,72.9960,,,,,,,
-21084.88,,,,,21.5906,72.9960,,,,,,,
-21083.88,,,,,21.5906,72.9960,,,,,,,
-21082.88,,,,,21.5906,72.9960,,,,,,,
-21081.88,,,,,21.5906,72.9960,,,,,,,
-21080.88,,,,,21.5906,72.9960,,,,,,,
-21079.88,,,,,21.5906,72.9960,,,,,,,
-21078.88,,,,,21.5906,72.9960,,,,,,,
-21077.88,,,,,21.5906,72.9960,,,,,,,
-21076.88,,,,,21.5906,72.9960,,,,,,,
-21075.88,,,,,21.5906,72.9960,,,,,,,
-21074.88,,,,,21.5906,72.9960,,,,,,,
-21073.88,,,,,21.5906,72.9960,,,,,,,
-21072.88,,,,,21.5906,72.9960,,,,,,,
-21071.88,,,,,21.5906,72.9960,,,,,,,
-21070.88,,,,,21.5906,72.9960,,,,,,,
-21069.88,,,,,21.5906,72.9960,,,,,,,
-21068.88,,,,,21.5906,72.9960,,,,,,,
-21067.88,,,,,21.5906,72.9960,,,,,,,
-21066.88,,,,,21.5906,72.9960,,,,,,,
-21065.88,,,,,21.5906,72.9960,,,,,,,
-21064.88,,,,,21.5906,72.9960,,,,,,,
-21063.88,,,,,21.5906,72.9960,,,,,,,
-21062.88,,,,,21.5906,72.9960,,,,,,,
-21061.88,,,,,21.5906,72.9960,,,,,,,
-21060.88,,,,,21.5906,72.9960,,,,,,,
-21059.88,,,,,21.5906,72.9960,,,,,,,
-21058.88,,,,,21.5906,72.9960,,,,,,,
-21057.88,,,,,21.5906,72.9960,,,,,,,
-21056.88,,,,,21.5906,72.9960,,,,,,,
-21055.88,,,,,21.5906,72.9960,,,,,,,
-21054.88,,,,,21.5906,72.9960,,,,,,,
-21053.88,,,,,21.5906,72.9960,,,,,,,
-21052.88,,,,,21.5906,72.9960,,,,,,,
-21051.88,,,,,21.5906,72.9960,,,,,,,
-21050.88,,,,,21.5906,72.9960,,,,,,,
-21049.88,,,,,21.5906,72.9960,,,,,,,
-21048.88,,,,,21.5906,72.9960,,,,,,,
-21047.88,,,,,21.5906,72.9960,,,,,,,
-21046.88,,,,,21.5906,72.9960,,,,,,,
-21045.88,,,,,21.5906,72.9960,,,,,,,
-21044.88,,,,,21.5906,72.9960,,,,,,,
-21043.88,,,,,21.5906,72.9960,,,,,,,
-21042.88,,,,,21.5906,72.9960,,,,,,,
-21041.88,,,,,21.5906,72.9960,,,,,,,
-21040.88,,,,,21.5906,72.9960,,,,,,,
-21039.88,,,,,21.5906,72.9960,,,,,,,
-21038.88,,,,,21.5906,72.9960,,,,,,,
-21037.88,,,,,21.5906,72.9960,,,,,,,
-21036.88,,,,,21.5906,72.9960,,,,,,,
-21035.88,,,,,21.5906,72.9960,,,,,,,
-21034.88,,,,,21.5906,72.9960,,,,,,,
-21033.88,,,,,21.5906,72.9960,,,,,,,
-21032.88,,,,,21.5906,72.9960,,,,,,,
-21031.88,,,,,21.5906,72.9960,,,,,,,
-21030.88,,,,,21.5906,72.9960,,,,,,,
-21029.88,,,,,21.5906,72.9960,,,,,,,
-21028.88,,,,,21.5906,72.9960,,,,,,,
-21027.88,,,,,21.5906,72.9960,,,,,,,
-21026.88,,,,,21.5906,72.9960,,,,,,,
-21025.88,,,,,21.5906,72.9960,,,,,,,
-21024.88,,,,,21.5906,72.9960,,,,,,,
-21023.88,,,,,21.5906,72.9960,,,,,,,
-21022.88,,,,,21.5906,72.9960,,,,,,,
-21021.88,,,,,21.5906,72.9960,,,,,,,
-21020.88,,,,,21.5906,72.9960,,,,,,,
-21019.88,,,,,21.5906,72.9960,,,,,,,
-21018.88,,,,,21.5906,72.9960,,,,,,,
-21017.88,,,,,21.5906,72.9960,,,,,,,
-21016.88,,,,,21.5906,72.9960,,,,,,,
-21015.88,,,,,21.5906,72.9960,,,,,,,
-21014.88,,,,,21.5906,72.9960,,,,,,,
-21013.88,,,,,21.5906,72.9960,,,,,,,
-21012.88,,,,,21.5906,72.9960,,,,,,,
-21011.88,,,,,21.5906,72.9960,,,,,,,
-21010.88,,,,,21.5906,72.9960,,,,,,,
-21009.88,,,,,21.5906,72.9960,,,,,,,
-21008.88,,,,,21.5906,72.9960,,,,,,,
-21007.88,,,,,21.5906,72.9960,,,,,,,
-21006.88,,,,,21.5906,72.9960,,,,,,,
-21005.88,,,,,21.5906,72.9960,,,,,,,
-21004.88,,,,,21.5906,72.9960,,,,,,,
-21003.88,,,,,21.5906,73.0735,,,,,,,
-21002.88,,,,,21.5906,73.0735,,,,,,,
-21001.88,,,,,21.5906,73.0735,,,,,,,
-21000.88,,,,,21.5906,73.0735,,,,,,,
-20999.88,,,,,21.5906,73.0735,,,,,,,
-20998.88,,,,,21.5906,73.0735,,,,,,,
-20997.88,,,,,21.5906,73.0735,,,,,,,
-20996.88,,,,,21.5906,73.0735,,,,,,,
-20995.88,,,,,21.5906,73.0735,,,,,,,
-20994.88,,,,,21.5906,73.0735,,,,,,,
-20993.88,,,,,21.5906,73.0735,,,,,,,
-20992.88,,,,,21.5906,73.0735,,,,,,,
-20991.88,,,,,21.5906,73.0735,,,,,,,
-20990.88,,,,,21.5906,73.0735,,,,,,,
-20989.88,,,,,21.5906,73.0735,,,,,,,
-20988.88,,,,,21.5906,73.0735,,,,,,,
-20987.88,,,,,21.5906,73.0735,,,,,,,
-20986.88,,,,,21.5906,73.0735,,,,,,,
-20985.88,,,,,21.5906,73.0735,,,,,,,
-20984.88,,,,,21.5906,73.0735,,,,,,,
-20983.88,,,,,21.5906,73.0735,,,,,,,
-20982.88,,,,,21.5906,73.0735,,,,,,,
-20981.88,,,,,21.5906,73.0735,,,,,,,
-20980.88,,,,,21.5906,73.0735,,,,,,,
-20979.88,,,,,21.5906,73.0735,,,,,,,
-20978.88,,,,,21.5906,73.0735,,,,,,,
-20977.88,,,,,21.5906,73.0735,,,,,,,
-20976.88,,,,,21.5906,73.0735,,,,,,,
-20975.88,,,,,21.5906,73.0735,,,,,,,
-20974.88,,,,,21.5906,73.0735,,,,,,,
-20973.88,,,,,21.5906,73.0735,,,,,,,
-20972.88,,,,,21.5906,73.0735,,,,,,,
-20971.88,,,,,21.5906,73.0735,,,,,,,
-20970.88,,,,,21.5906,73.0735,,,,,,,
-20969.88,,,,,21.5906,73.0735,,,,,,,
-20968.88,,,,,21.5906,73.0735,,,,,,,
-20967.88,,,,,21.5906,73.0735,,,,,,,
-20966.88,,,,,21.5906,73.0735,,,,,,,
-20965.88,,,,,21.5906,73.0735,,,,,,,
-20964.88,,,,,21.5906,73.0735,,,,,,,
-20963.88,,,,,21.5906,73.0735,,,,,,,
-20962.88,,,,,21.5906,73.0735,,,,,,,
-20961.88,,,,,21.5906,73.0735,,,,,,,
-20960.88,,,,,21.5906,73.0735,,,,,,,
-20959.88,,,,,21.5906,73.0735,,,,,,,
-20958.88,,,,,21.5906,73.0735,,,,,,,
-20957.88,,,,,21.5906,73.0735,,,,,,,
-20956.88,,,,,21.5906,73.0735,,,,,,,
-20955.88,,,,,21.5906,73.0735,,,,,,,
-20954.88,,,,,21.5906,73.0735,,,,,,,
-20953.88,,,,,21.5906,73.0735,,,,,,,
-20952.88,,,,,21.5906,73.0735,,,,,,,
-20951.88,,,,,21.5906,73.0735,,,,,,,
-20950.88,,,,,21.5906,73.0735,,,,,,,
-20949.88,,,,,21.5906,73.0735,,,,,,,
-20948.88,,,,,21.5906,73.0735,,,,,,,
-20947.88,,,,,21.5906,73.0735,,,,,,,
-20946.88,,,,,21.5906,73.0735,,,,,,,
-20945.88,,,,,21.5906,73.0735,,,,,,,
-20944.88,,,,,21.5906,73.0735,,,,,,,
-20943.88,,,,,21.5906,73.0735,,,,,,,
-20942.88,,,,,21.5906,73.0735,,,,,,,
-20941.88,,,,,21.5906,73.0735,,,,,,,
-20940.88,,,,,21.5906,73.0735,,,,,,,
-20939.88,,,,,21.5906,73.0735,,,,,,,
-20938.88,,,,,21.5906,73.0735,,,,,,,
-20937.88,,,,,21.5906,73.0735,,,,,,,
-20936.88,,,,,21.5906,73.0735,,,,,,,
-20935.88,,,,,21.5906,73.0735,,,,,,,
-20934.88,,,,,21.5906,73.0735,,,,,,,
-20933.88,,,,,21.5906,73.0735,,,,,,,
-20932.88,,,,,21.5906,73.0735,,,,,,,
-20931.88,,,,,21.5906,73.0735,,,,,,,
-20930.88,,,,,21.5906,73.0735,,,,,,,
-20929.88,,,,,21.5906,73.0735,,,,,,,
-20928.88,,,,,21.5906,73.0735,,,,,,,
-20927.88,,,,,21.5906,73.0735,,,,,,,
-20926.88,,,,,21.5906,73.0735,,,,,,,
-20925.88,,,,,21.5906,73.0735,,,,,,,
-20924.88,,,,,21.5906,73.0735,,,,,,,
-20923.88,,,,,21.5906,73.0735,,,,,,,
-20922.88,,,,,21.5906,73.0735,,,,,,,
-20921.88,,,,,21.5906,73.0735,,,,,,,
-20920.88,,,,,21.5906,73.0735,,,,,,,
-20919.88,,,,,21.5906,73.0735,,,,,,,
-20918.88,,,,,21.5906,73.0735,,,,,,,
-20917.88,,,,,21.5906,73.0735,,,,,,,
-20916.88,,,,,21.5906,73.0735,,,,,,,
-20915.88,,,,,21.5906,73.0735,,,,,,,
-20914.88,,,,,21.5906,73.0735,,,,,,,
-20913.88,,,,,21.5906,73.0735,,,,,,,
-20912.88,,,,,21.5906,73.0735,,,,,,,
-20911.88,,,,,21.5906,73.0735,,,,,,,
-20910.88,,,,,21.5906,73.0735,,,,,,,
-20909.88,,,,,21.5906,73.0735,,,,,,,
-20908.88,,,,,21.5906,73.0735,,,,,,,
-20907.88,,,,,21.5906,73.0735,,,,,,,
-20906.88,,,,,21.5906,73.0735,,,,,,,
-20905.88,,,,,21.5906,73.0735,,,,,,,
-20904.88,,,,,21.5906,73.0735,,,,,,,
-20903.88,,,,,21.5906,73.0735,,,,,,,
-20902.88,,,,,21.5906,73.0735,,,,,,,
-20901.88,,,,,21.5906,73.0735,,,,,,,
-20900.88,,,,,21.5906,73.0735,,,,,,,
-20899.88,,,,,21.5906,73.0735,,,,,,,
-20898.88,,,,,21.5906,73.0735,,,,,,,
-20897.88,,,,,21.5906,73.0735,,,,,,,
-20896.88,,,,,21.5906,73.0735,,,,,,,
-20895.88,,,,,21.5906,73.0735,,,,,,,
-20894.88,,,,,21.5906,73.0735,,,,,,,
-20893.88,,,,,21.5906,73.0735,,,,,,,
-20892.88,,,,,21.5906,73.0735,,,,,,,
-20891.88,,,,,21.5906,73.0735,,,,,,,
-20890.88,,,,,21.5906,73.0735,,,,,,,
-20889.88,,,,,21.5906,73.0735,,,,,,,
-20888.88,,,,,21.5906,73.0735,,,,,,,
-20887.88,,,,,21.5906,73.0735,,,,,,,
-20886.88,,,,,21.5906,73.0735,,,,,,,
-20885.88,,,,,21.5906,73.0735,,,,,,,
-20884.88,,,,,21.5906,73.0735,,,,,,,
-20883.88,,,,,21.5906,73.0735,,,,,,,
-20882.88,,,,,21.5906,73.0735,,,,,,,
-20881.88,,,,,21.5906,73.0735,,,,,,,
-20880.88,,,,,21.5906,73.0735,,,,,,,
-20879.88,,,,,21.5906,73.0735,,,,,,,
-20878.88,,,,,21.5906,73.0735,,,,,,,
-20877.88,,,,,21.5906,73.0735,,,,,,,
-20876.88,,,,,21.5906,73.0735,,,,,,,
-20875.88,,,,,21.5906,73.0735,,,,,,,
-20874.88,,,,,21.5906,73.0735,,,,,,,
-20873.88,,,,,21.5906,73.0735,,,,,,,
-20872.88,,,,,21.5906,73.0735,,,,,,,
-20871.88,,,,,21.5906,73.0735,,,,,,,
-20870.88,,,,,21.5906,73.0735,,,,,,,
-20869.88,,,,,21.5906,73.0735,,,,,,,
-20868.88,,,,,21.5906,73.0735,,,,,,,
-20867.88,,,,,21.5906,73.0735,,,,,,,
-20866.88,,,,,21.5906,73.0735,,,,,,,
-20865.88,,,,,21.5906,73.0735,,,,,,,
-20864.88,,,,,21.5906,73.0735,,,,,,,
-20863.88,,,,,21.5906,73.0735,,,,,,,
-20862.88,,,,,21.5906,73.0735,,,,,,,
-20861.88,,,,,21.5906,73.0735,,,,,,,
-20860.88,,,,,21.5906,73.0735,,,,,,,
-20859.88,,,,,21.5906,73.0735,,,,,,,
-20858.88,,,,,21.5906,73.0735,,,,,,,
-20857.88,,,,,21.5906,73.0735,,,,,,,
-20856.88,,,,,21.5906,73.0735,,,,,,,
-20855.88,,,,,21.5906,73.0735,,,,,,,
-20854.88,,,,,21.5906,73.0735,,,,,,,
-20853.88,,,,,21.5906,73.0735,,,,,,,
-20852.88,,,,,21.5906,73.0735,,,,,,,
-20851.88,,,,,21.5906,73.0735,,,,,,,
-20850.88,,,,,21.5906,73.0735,,,,,,,
-20849.88,,,,,21.5906,73.0735,,,,,,,
-20848.88,,,,,21.5906,73.0735,,,,,,,
-20847.88,,,,,21.5906,73.0735,,,,,,,
-20846.88,,,,,21.5906,73.0735,,,,,,,
-20845.88,,,,,21.5906,73.0735,,,,,,,
-20844.88,,,,,21.5906,73.0735,,,,,,,
-20843.88,,,,,21.5906,73.0735,,,,,,,
-20842.88,,,,,21.5906,73.0735,,,,,,,
-20841.88,,,,,21.5906,73.0735,,,,,,,
-20840.88,,,,,21.5906,73.0735,,,,,,,
-20839.88,,,,,21.5906,73.0735,,,,,,,
-20838.88,,,,,21.5906,73.0735,,,,,,,
-20837.88,,,,,21.5906,73.0735,,,,,,,
-20836.88,,,,,21.5906,73.0735,,,,,,,
-20835.88,,,,,21.5906,73.0735,,,,,,,
-20834.88,,,,,21.5906,73.0735,,,,,,,
-20833.88,,,,,21.5906,73.0735,,,,,,,
-20832.88,,,,,21.5906,73.0735,,,,,,,
-20831.88,,,,,21.5906,73.0735,,,,,,,
-20830.88,,,,,21.5906,73.0735,,,,,,,
-20829.88,,,,,21.5906,73.0735,,,,,,,
-20828.88,,,,,21.5906,73.0735,,,,,,,
-20827.88,,,,,21.5906,73.0735,,,,,,,
-20826.88,,,,,21.5906,73.0735,,,,,,,
-20825.88,,,,,21.5906,73.0735,,,,,,,
-20824.88,,,,,21.5906,73.0735,,,,,,,
-20823.88,,,,,21.5906,73.0735,,,,,,,
-20822.88,,,,,21.5906,73.0735,,,,,,,
-20821.88,,,,,21.5906,73.0735,,,,,,,
-20820.88,,,,,21.5906,73.0735,,,,,,,
-20819.88,,,,,21.5906,73.0735,,,,,,,
-20818.88,,,,,21.5906,73.0735,,,,,,,
-20817.88,,,,,21.5906,73.0735,,,,,,,
-20816.88,,,,,21.5906,73.0735,,,,,,,
-20815.88,,,,,21.5906,73.0735,,,,,,,
-20814.88,,,,,21.5906,73.0735,,,,,,,
-20813.88,,,,,21.5906,73.0735,,,,,,,
-20812.88,,,,,21.5906,73.0735,,,,,,,
-20811.88,,,,,21.5906,73.0735,,,,,,,
-20810.88,,,,,21.5906,73.0735,,,,,,,
-20809.88,,,,,21.5906,73.0735,,,,,,,
-20808.88,,,,,21.5906,73.0735,,,,,,,
-20807.88,,,,,21.5906,73.0735,,,,,,,
-20806.88,,,,,21.5906,73.0735,,,,,,,
-20805.88,,,,,21.5906,73.0735,,,,,,,
-20804.88,,,,,21.5906,73.0735,,,,,,,
-20803.88,,,,,21.5906,73.0735,,,,,,,
-20802.88,,,,,21.5906,73.0735,,,,,,,
-20801.88,,,,,21.5906,73.0735,,,,,,,
-20800.88,,,,,21.5906,73.0735,,,,,,,
-20799.88,,,,,21.5906,73.0735,,,,,,,
-20798.88,,,,,21.5906,73.0735,,,,,,,
-20797.88,,,,,21.5906,73.0735,,,,,,,
-20796.88,,,,,21.5906,73.0735,,,,,,,
-20795.88,,,,,21.5906,73.0735,,,,,,,
-20794.88,,,,,21.5906,73.0735,,,,,,,
-20793.88,,,,,21.5906,73.0735,,,,,,,
-20792.88,,,,,21.5906,73.0735,,,,,,,
-20791.88,,,,,21.5906,73.0735,,,,,,,
-20790.88,,,,,21.5906,73.0735,,,,,,,
-20789.88,,,,,21.5906,73.0735,,,,,,,
-20788.88,,,,,21.5906,73.0735,,,,,,,
-20787.88,,,,,21.5906,73.0735,,,,,,,
-20786.88,,,,,21.5906,73.0735,,,,,,,
-20785.88,,,,,21.5906,73.0735,,,,,,,
-20784.88,,,,,21.5906,73.0735,,,,,,,
-20783.88,,,,,21.5906,73.0735,,,,,,,
-20782.88,,,,,21.5906,73.0735,,,,,,,
-20781.88,,,,,21.5906,73.0735,,,,,,,
-20780.88,,,,,21.5906,73.0735,,,,,,,
-20779.88,,,,,21.5906,73.0735,,,,,,,
-20778.88,,,,,21.5906,73.0735,,,,,,,
-20777.88,,,,,21.5906,73.0735,,,,,,,
-20776.88,,,,,21.5906,73.0735,,,,,,,
-20775.88,,,,,21.5906,73.0735,,,,,,,
-20774.88,,,,,21.5906,73.0735,,,,,,,
-20773.88,,,,,21.5906,73.0735,,,,,,,
-20772.88,,,,,21.5906,73.0735,,,,,,,
-20771.88,,,,,21.5906,73.0735,,,,,,,
-20770.88,,,,,21.5906,73.0735,,,,,,,
